tf,group,rel,cpm,celltype
TEAD1,HA,132,39.5164918540065,Micro
TEAD4,HA,105,39.3623576832885,Micro
CEBPB,HA,-185,10.6520454917628,Micro
CEBPB,HA,-16,11.7543927531158,Micro
CEBPB,HA,74,14.0692628242304,Micro
CEBPB,HA,110,13.1944685950472,Micro
STAT3,HA,-6,25.3781053136426,Micro
TEAD4,HA,-75,34.5634420336504,Micro
TEAD1,HA,-110,35.5432571948805,Micro
TEAD4,HA,-141,34.9282229791127,Micro
TEAD1,HA,-132,35.7212999324396,Micro
TEAD1,HA,-107,37.5471552809102,Micro
TEAD1,HA,131,39.7744272343008,Micro
TEAD4,HA,-125,36.8789906368747,Micro
TEAD4,HA,172,38.8541017942893,Micro
TEAD4,HA,-101,36.500614703707,Micro
TEAD1,HA,80,41.1375063748923,Micro
TEAD1,HA,-181,35.5092828290755,Micro
TEAD1,HA,-142,35.9704845726547,Micro
TEAD4,HA,-142,37.0072269225894,Micro
TEAD1,HA,142,41.1168413028527,Micro
TEAD4,HA,142,39.3048802907002,Micro
STAT3,HA,-76,86.4882878510139,Micro
TEAD4,HA,-127,35.4773143714801,Micro
TEAD1,HA,-128,40.421127379091,Micro
TEAD1,HA,-115,38.952706004057,Micro
TEAD4,HA,-115,36.3760777883301,Micro
TEAD4,HA,161,39.1513804426027,Micro
STAT3,HA,3,37.3779431873995,Micro
RELA,HA,183,56.114353481192,Micro
TEAD4,HA,-193,35.7959683743991,Micro
TEAD1,HA,-194,37.1572983728592,Micro
TEAD4,HA,107,39.5759498778522,Micro
STAT3,HA,-154,73.7279645833258,Micro
RELA,HA,49,64.7106737546848,Micro
RELA,HA,48,59.9074331290377,Micro
RELA,HA,117,60.303697452983,Micro
TEAD4,HA,-178,34.2476470632514,Micro
STAT3,HA,-142,76.5039699501279,Micro
RELA,HA,88,64.2502581318857,Micro
TEAD4,HA,-145,33.9618634865792,Micro
TEAD1,HA,-146,35.7679812781239,Micro
TEAD1,HA,-183,33.4627967843129,Micro
TEAD4,HA,-183,33.1979012786249,Micro
TEAD1,HA,104,42.3530498447662,Micro
TEAD1,HA,109,40.4778984147728,Micro
TEAD4,HA,109,38.2685242762569,Micro
TEAD1,HA,110,37.0626252037193,Micro
TEAD4,HA,110,37.7953457892425,Micro
NFKB1,HA,-168,78.7407425334796,Micro
CEBPB,HA,-21,19.5678536751145,Micro
STAT3,HA,-158,76.6933277098606,Micro
CEBPB,HA,-5,3.56971005082745,Micro
CEBPB,HA,183,11.3215633231995,Micro
TEAD4,HA,-81,34.6667856990268,Micro
TEAD1,HA,12,36.8737324263249,Micro
CEBPB,HA,-136,10.7194214706126,Micro
CEBPB,HA,-31,17.8406133079013,Micro
CEBPB,HA,78,14.2350208907591,Micro
CEBPB,HA,92,13.3509820926775,Micro
STAT3,HA,126,81.4677651279656,Micro
STAT3,HA,-137,75.2526576201182,Micro
STAT3,HA,-101,78.1609971344017,Micro
RELA,HA,-139,58.0182807734766,Micro
RELA,HA,-110,64.5799563184052,Micro
RELA,HA,-79,60.1042324421661,Micro
RELA,HA,79,62.3417417545546,Micro
RELA,HA,-30,63.9535933971215,Micro
TEAD1,HA,75,38.4466280977959,Micro
TEAD1,HA,-96,38.9550668798205,Micro
CEBPB,HA,-159,11.5714799034294,Micro
CEBPB,HA,-137,11.2893277662747,Micro
CEBPB,HA,-111,12.1026152500654,Micro
CEBPB,HA,-87,14.2976388986796,Micro
CEBPB,HA,-86,15.4071958204568,Micro
CEBPB,HA,-57,13.7469329111587,Micro
CEBPB,HA,-38,15.6723389558159,Micro
CEBPB,HA,-23,17.7865702934807,Micro
CEBPB,HA,-6,9.74816118819436,Micro
CEBPB,HA,16,11.7789447032759,Micro
CEBPB,HA,35,16.3327209071449,Micro
CEBPB,HA,53,13.3764640727344,Micro
CEBPB,HA,66,15.3954000236166,Micro
CEBPB,HA,103,12.1691654853211,Micro
CEBPB,HA,111,13.5686909096859,Micro
CEBPB,HA,117,12.7292411228918,Micro
CEBPB,HA,155,11.3055698925775,Micro
RELA,HA,-182,56.6285964259832,Micro
RELA,HA,-70,61.1898105510127,Micro
RELA,HA,61,61.9618842942978,Micro
STAT3,HA,-105,81.5501214502338,Micro
TEAD4,HA,-74,37.9731760025673,Micro
TEAD4,HA,157,37.4848913188648,Micro
TEAD1,HA,156,37.8713632834552,Micro
CEBPB,HA,-163,11.5225391973445,Micro
CEBPB,HA,-62,14.0877969186666,Micro
CEBPB,HA,-52,14.3339196478997,Micro
CEBPB,HA,54,15.2669051028763,Micro
CEBPB,HA,186,11.2581976154597,Micro
STAT3,HA,-199,71.3670290765577,Micro
STAT3,HA,-167,73.5589736910917,Micro
STAT3,HA,-144,75.029821632794,Micro
STAT3,HA,-132,79.5978797414892,Micro
STAT3,HA,-118,80.6057933953507,Micro
STAT3,HA,-47,80.7820774085825,Micro
STAT3,HA,61,78.7790151721614,Micro
STAT3,HA,86,84.4777595934171,Micro
TEAD4,HA,-44,36.6336263460343,Micro
TEAD4,HA,-177,34.437713035369,Micro
TEAD1,HA,-164,35.6123347957647,Micro
TEAD4,HA,-144,34.1872764900474,Micro
TEAD4,HA,-58,39.914488202669,Micro
TEAD4,HA,-51,34.1889342210765,Micro
TEAD4,HA,-46,35.233825892794,Micro
TEAD1,HA,-47,38.4071603152942,Micro
TEAD1,HA,-20,37.0154249845489,Micro
TEAD4,HA,6,37.9257947114614,Micro
TEAD1,HA,5,11.6806971855346,Micro
TEAD4,HA,24,37.4670618968678,Micro
TEAD1,HA,45,37.8314409227013,Micro
TEAD1,HA,64,39.6730947710934,Micro
TEAD4,HA,129,37.8612967998298,Micro
TEAD4,HA,137,37.8781493364312,Micro
TEAD1,HA,192,41.6480107618325,Micro
TEAD1,HA,-193,35.7801762906746,Micro
TEAD1,HA,57,36.6786901153706,Micro
STAT3,HA,-138,74.5431612576607,Micro
RELA,HA,98,58.2429797957757,Micro
STAT3,HA,-40,86.3588485861927,Micro
STAT3,HA,154,82.1770128235841,Micro
TEAD1,HA,68,37.5952987623823,Micro
TEAD1,HA,137,39.8138206509493,Micro
TEAD1,HA,177,42.780666672976,Micro
TEAD1,HA,190,39.1296435988618,Micro
TEAD1,HA,-195,37.0292044912476,Micro
TEAD1,HA,-61,39.0741287645405,Micro
TEAD1,HA,-138,35.6807546268604,Micro
TEAD4,HA,-138,35.1361758492524,Micro
TEAD1,HA,-116,39.2353233220566,Micro
TEAD4,HA,-116,36.0393596092869,Micro
TEAD4,HA,-68,35.3602289835355,Micro
TEAD1,HA,-63,37.5176415703079,Micro
TEAD4,HA,-63,35.0199517395171,Micro
TEAD1,HA,-9,28.6722003475036,Micro
TEAD1,HA,102,39.3723063333088,Micro
TEAD1,HA,25,41.2259021556608,Micro
TEAD4,HA,52,37.9821215593759,Micro
RELA,HA,14,67.9472051388328,Micro
TEAD4,HA,167,40.2587485272081,Micro
TEAD4,HA,177,39.4533074972536,Micro
TEAD4,HA,197,38.3841246725781,Micro
TEAD1,HA,106,41.876558047313,Micro
RELA,HA,-112,60.6759878007368,Micro
RELA,HA,-95,60.5224050479315,Micro
RELA,HA,-111,59.4853187374281,Micro
RELA,HA,-168,56.6110512691349,Micro
RELA,HA,30,69.9695163423928,Micro
RELA,HA,-22,68.6753305320316,Micro
NFKB1,HA,-196,74.5961071340018,Micro
TEAD1,HA,-167,35.9904546648871,Micro
TEAD4,HA,-167,38.2183869044367,Micro
TEAD1,HA,56,38.7211365652071,Micro
TEAD1,HA,186,42.4777641489183,Micro
TEAD4,HA,186,40.675020897525,Micro
TEAD4,HA,-191,34.0908239431449,Micro
CEBPB,HA,-140,13.3520843980584,Micro
CEBPB,HA,-102,13.1913853404212,Micro
TEAD1,HA,62,41.9259804172233,Micro
TEAD4,HA,-187,33.1468622601151,Micro
TEAD1,HA,-188,34.6197864080546,Micro
TEAD4,HA,76,37.4794128182397,Micro
TEAD1,HA,-54,38.8701160131341,Micro
TEAD4,HA,49,36.3504328156783,Micro
TEAD4,HA,155,40.1881752983316,Micro
TEAD4,HA,71,37.8288687947278,Micro
TEAD4,HA,-128,37.961486780929,Micro
TEAD4,HA,3,61.7406401654543,Micro
NFKB1,HA,-152,85.9415912706721,Micro
TEAD1,HA,-88,40.9452423330606,Micro
TEAD4,HA,-88,39.7917220651368,Micro
TEAD1,HA,198,37.1931661222688,Micro
NFKB1,HA,7,79.5099968136828,Micro
TEAD1,HA,-60,36.2600683291659,Micro
STAT3,HA,36,88.6148015345718,Micro
TEAD4,HA,195,38.7546292232915,Micro
TEAD4,HA,-133,35.8448061228787,Micro
TEAD4,HA,-28,37.4142636441847,Micro
TEAD1,HA,-29,36.7777658664829,Micro
TEAD4,HA,169,38.2345288696299,Micro
TEAD1,HA,168,39.190808225891,Micro
STAT3,HA,-140,80.3348447202221,Micro
TEAD1,HA,46,37.839934188352,Micro
TEAD4,HA,100,42.5116615257529,Micro
TEAD4,HA,-30,35.17225751106,Micro
TEAD4,HA,-15,38.1047887385667,Micro
TEAD1,HA,197,40.2131665078951,Micro
TEAD1,HA,-118,39.3006535627859,Micro
TEAD1,HA,39,36.6230436838399,Micro
CEBPB,HA,-167,9.96793456711674,Micro
CEBPB,HA,-164,11.8752998525241,Micro
CEBPB,HA,-141,11.0719298362688,Micro
CEBPB,HA,-139,12.7156739665828,Micro
CEBPB,HA,-131,11.3142381211461,Micro
CEBPB,HA,-121,12.137072385944,Micro
CEBPB,HA,-91,14.7392776132755,Micro
CEBPB,HA,15,12.6780414822803,Micro
CEBPB,HA,80,14.2679050396128,Micro
IRF1,HA,-1,49.7082635898173,Micro
IRF1,HA,-3,53.7995976544484,Micro
CEBPB,HA,-192,9.47590964561381,Micro
CEBPB,HA,-157,10.8311963432861,Micro
CEBPB,HA,-148,11.3788366258787,Micro
CEBPB,HA,-108,12.7634528060819,Micro
CEBPB,HA,-78,12.995958392235,Micro
CEBPB,HA,-74,13.8459457802306,Micro
CEBPB,HA,-29,18.7674871338016,Micro
CEBPB,HA,30,18.3765486311988,Micro
CEBPB,HA,114,10.8331523792524,Micro
TEAD1,HA,-106,38.486038213302,Micro
TEAD1,HA,-104,35.8964948823185,Micro
TEAD4,HA,-104,34.4429089908258,Micro
TEAD4,HA,47,38.4736304536418,Micro
TEAD4,HA,96,38.9758639256358,Micro
TEAD4,HA,151,38.2681695718325,Micro
TEAD1,HA,181,41.0798550201958,Micro
CEBPB,HA,-197,11.5159362438807,Micro
CEBPB,HA,-8,34.7036382686821,Micro
CEBPB,HA,69,14.6790026671104,Micro
CEBPB,HA,97,14.7187415079367,Micro
CEBPB,HA,158,11.799421119735,Micro
CEBPB,HA,-187,12.0314785335512,Micro
CEBPB,HA,115,12.7078377689743,Micro
RELA,HA,-133,59.0184216021322,Micro
CEBPB,HA,10,9.74270970702684,Micro
RELA,HA,-98,61.2501872245069,Micro
TEAD4,HA,57,36.3482864699814,Micro
TEAD4,HA,103,38.3220163414588,Micro
TEAD4,HA,-66,35.3966960241095,Micro
TEAD1,HA,-46,38.3843632207903,Micro
TEAD4,HA,-20,34.6743097889922,Micro
TEAD4,HA,148,37.4723673781137,Micro
TEAD1,HA,157,40.4860229261794,Micro
TEAD4,HA,-153,37.4496054561563,Micro
TEAD4,HA,-123,37.1361025463705,Micro
TEAD4,HA,-118,39.6079304175488,Micro
IRF1,HA,-6,91.5230200720181,Micro
TEAD4,HA,-198,33.9608352065388,Micro
TEAD4,HA,-34,39.7119113043571,Micro
TEAD4,HA,102,38.0020514928427,Micro
TEAD1,HA,101,39.4782452804625,Micro
TEAD4,HA,194,36.6533887879927,Micro
TEAD4,HA,-80,38.3498110112278,Micro
TEAD4,HA,-37,33.9257674607535,Micro
TEAD4,HA,75,38.3879493788685,Micro
CEBPB,HA,-119,10.3309944035033,Micro
CEBPB,HA,100,13.6607082176769,Micro
CEBPB,HA,101,14.3805269017618,Micro
CEBPB,HA,107,11.927794652049,Micro
CEBPB,HA,153,10.1621492207127,Micro
CEBPB,HA,163,11.4663116279599,Micro
RELA,HA,43,62.7551955062452,Micro
TEAD1,HA,-168,38.9370125630504,Micro
TEAD1,HA,-153,41.2010538778838,Micro
TEAD1,HA,-136,39.4422178865685,Micro
TEAD1,HA,-123,37.0625029567849,Micro
TEAD1,HA,-51,35.5668970263051,Micro
TEAD4,HA,-105,34.9709544077522,Micro
TEAD1,HA,3,13.124337782123,Micro
TEAD1,HA,-127,37.8470056169137,Micro
TEAD1,HA,-91,35.570236108477,Micro
TEAD1,HA,-3,51.3511911884627,Micro
TEAD1,HA,178,40.2007504820856,Micro
TEAD4,HA,-98,37.053256771321,Micro
TEAD4,HA,5,27.2762762025378,Micro
TEAD4,HA,7,21.9622574808454,Micro
TEAD1,HA,38,38.6776644271505,Micro
TEAD1,HA,-81,38.9622849136385,Micro
TEAD1,HA,-37,39.6928661424045,Micro
TEAD1,HA,-144,36.2974641438101,Micro
TEAD4,HA,-135,34.3971604296203,Micro
TEAD1,HA,-129,38.0143357872428,Micro
TEAD1,HA,6,45.8707997223353,Micro
TEAD1,HA,148,40.3892343082662,Micro
TEAD1,HA,154,43.4328113046055,Micro
TEAD4,HA,44,35.1693319726142,Micro
TEAD1,HA,43,38.3522113021425,Micro
TEAD4,HA,87,37.526962535029,Micro
RELA,HA,-177,59.7307185680893,Micro
RELA,HA,-2,25.5247624586218,Micro
TEAD4,HA,8,25.8192921388016,Micro
CEBPB,HA,-153,11.2351830436666,Micro
CEBPB,HA,-125,11.1762659513169,Micro
CEBPB,HA,-103,13.2263038379657,Micro
CEBPB,HA,-32,19.0950387178898,Micro
CEBPB,HA,27,16.3262586646712,Micro
CEBPB,HA,131,11.9277105436707,Micro
CEBPB,HA,-113,11.690683159802,Micro
TEAD1,HA,-159,35.6603867351241,Micro
NFKB1,HA,-43,83.1410585233987,Micro
NFKB1,HA,-142,80.374372400994,Micro
STAT3,HA,177,76.78612674191,Micro
CEBPB,HA,-161,10.9465343155533,Micro
CEBPB,HA,-142,10.7727785778186,Micro
CEBPB,HA,-106,12.6136144901982,Micro
CEBPB,HA,-105,13.1173143153435,Micro
CEBPB,HA,-97,14.2206930883749,Micro
CEBPB,HA,-92,16.5943755403318,Micro
CEBPB,HA,19,18.8812540930567,Micro
CEBPB,HA,39,14.5325764050913,Micro
CEBPB,HA,76,15.2106629748878,Micro
CEBPB,HA,79,13.3817071702604,Micro
CEBPB,HA,122,11.4504444100672,Micro
CEBPB,HA,140,12.1855510805854,Micro
CEBPB,HA,148,11.7720104773233,Micro
TEAD1,HA,-73,37.8030074952304,Micro
TEAD4,HA,-3,38.9222545651063,Micro
TEAD1,HA,69,40.5181976804531,Micro
TEAD4,HA,69,35.5853224812433,Micro
TEAD4,HA,-180,33.8166317127227,Micro
TEAD4,HA,-157,37.0741522852392,Micro
TEAD1,HA,4,32.0950111918737,Micro
TEAD4,HA,-195,32.8967396943988,Micro
TEAD1,HA,-196,34.6348141287547,Micro
TEAD4,HA,-100,38.6756901248389,Micro
TEAD1,HA,-69,36.7294825112916,Micro
TEAD4,HA,133,38.2064668886853,Micro
TEAD4,HA,154,38.7060137394809,Micro
TEAD1,HA,-130,37.0927527948645,Micro
TEAD1,HA,-65,35.8511184117452,Micro
TEAD4,HA,60,37.310549632398,Micro
TEAD1,HA,89,41.2549332944931,Micro
TEAD1,HA,179,41.184988164324,Micro
TEAD4,HA,188,38.1129854431488,Micro
TEAD1,HA,187,38.9401158685135,Micro
CEBPB,HA,-189,10.2509024736879,Micro
CEBPB,HA,-59,14.1231289532449,Micro
CEBPB,HA,-44,16.3008066607839,Micro
CEBPB,HA,-11,9.48184199110291,Micro
CEBPB,HA,-9,9.43171610108912,Micro
CEBPB,HA,47,15.36209607373,Micro
CEBPB,HA,50,13.6320520815266,Micro
CEBPB,HA,86,13.4679288165282,Micro
CEBPB,HA,90,15.9845723913572,Micro
CEBPB,HA,123,13.3199258482105,Micro
CEBPB,HA,128,11.438708779443,Micro
RELA,HA,-122,62.2218472572714,Micro
RELA,HA,-14,61.3327145041348,Micro
RELA,HA,-8,39.4980937361854,Micro
RELA,HA,146,59.9210504921437,Micro
TEAD1,HA,185,41.6159649359237,Micro
CEBPB,HA,-172,11.201314704084,Micro
TEAD1,HA,-119,38.7294572748835,Micro
TEAD1,HA,-184,36.7097207314978,Micro
NFKB1,HA,117,75.909156323747,Micro
TEAD4,HA,-8,24.1650747274686,Micro
TEAD1,HA,-124,38.253980264047,Micro
TEAD1,HA,-36,37.7321925254271,Micro
TEAD4,HA,185,38.8939048873334,Micro
CEBPB,HA,-123,11.4755121042715,Micro
CEBPB,HA,-61,14.0093813037305,Micro
CEBPB,HA,8,8.7522458978539,Micro
CEBPB,HA,82,13.4459947737814,Micro
TEAD4,HA,-165,34.9828224959093,Micro
TEAD1,HA,0,16.4355723648949,Micro
TEAD4,HA,-39,35.4564080064525,Micro
TEAD1,HA,1,50.8425696370691,Micro
TEAD4,HA,45,34.2922908913854,Micro
TEAD4,HA,72,36.9768847480081,Micro
TEAD4,HA,164,39.4516905766342,Micro
CEBPB,HA,5,10.1413444586496,Micro
RELA,HA,2,21.5432916629438,Micro
CEBPB,HA,-175,11.1132132095814,Micro
RELA,HA,-39,61.5980825728568,Micro
TEAD1,HA,-149,35.0663054903993,Micro
TEAD1,HA,-72,36.1327575638201,Micro
TEAD1,HA,-22,37.187579684308,Micro
TEAD1,HA,150,39.6925471012464,Micro
TEAD1,HA,-187,37.0481158905867,Micro
TEAD1,HA,-152,36.4211082472501,Micro
TEAD4,HA,132,38.0811871642193,Micro
TEAD1,HA,173,40.3544286161264,Micro
TEAD4,HA,191,37.5336342971159,Micro
RELA,HA,-106,57.9384799566911,Micro
NFKB1,HA,-3,35.0340350402231,Micro
TEAD1,HA,-199,36.1131679590085,Micro
TEAD4,HA,-158,33.9695962875783,Micro
TEAD4,HA,-154,34.5519640079796,Micro
TEAD1,HA,-155,36.8005743377754,Micro
TEAD1,HA,-154,36.4794736947705,Micro
TEAD4,HA,-137,37.0329718676809,Micro
TEAD4,HA,-96,37.6184304476328,Micro
TEAD4,HA,-65,36.5399153756137,Micro
TEAD1,HA,-66,36.6219555362169,Micro
TEAD4,HA,159,39.4682495869766,Micro
TEAD4,HA,162,38.8055410327901,Micro
TEAD1,HA,7,29.6586997808461,Micro
TEAD1,HA,-151,37.2908389068058,Micro
TEAD4,HA,33,39.2179722605751,Micro
TEAD1,HA,71,42.0328767672909,Micro
RELA,HA,56,63.8421908741588,Micro
TEAD1,HA,164,40.9630412936412,Micro
TEAD4,HA,-78,36.0801533865549,Micro
TEAD1,HA,-99,37.5400584984605,Micro
TEAD1,HA,-117,38.1620250371928,Micro
TEAD4,HA,-70,34.6741504427378,Micro
TEAD4,HA,-53,38.4571739316366,Micro
TEAD1,HA,-150,36.0224611899684,Micro
CEBPB,HA,7,38.9228216123463,Micro
CEBPB,HA,52,15.2522944150068,Micro
CEBPB,HA,188,11.35596601663,Micro
TEAD4,HA,-150,34.2792155644163,Micro
TEAD4,HA,119,38.5958873745304,Micro
CEBPB,HA,4,3.32875770113787,Micro
CEBPB,HA,49,13.8169382555356,Micro
TEAD1,HA,-105,39.4378907764548,Micro
TEAD4,HA,-22,38.503918209548,Micro
TEAD1,HA,-158,38.4088336253197,Micro
CEBPB,HA,-179,11.4068140302655,Micro
CEBPB,HA,33,15.2760906365639,Micro
CEBPB,HA,-178,12.1460888196229,Micro
CEBPB,HA,-49,14.8568017484272,Micro
CEBPB,HA,-47,13.5007567019957,Micro
CEBPB,HA,-33,16.3569914110638,Micro
CEBPB,HA,0,9.84827863226307,Micro
CEBPB,HA,-7,2.93670269789621,Micro
CEBPB,HA,29,15.4098966017297,Micro
CEBPB,HA,56,15.3340196024504,Micro
CEBPB,HA,88,12.8040132370782,Micro
CEBPB,HA,104,12.1278367686242,Micro
CEBPB,HA,127,11.9316410639108,Micro
CEBPB,HA,137,11.5614817738611,Micro
CEBPB,HA,145,11.4283396140785,Micro
TEAD4,HA,199,39.21661456784,Micro
CEBPB,HA,-156,12.5019772853943,Micro
TEAD4,HA,178,39.7081527920496,Micro
CEBPB,HA,32,17.1322181601048,Micro
CEBPB,HA,196,12.7547589805458,Micro
TEAD4,HA,10,34.6659041020163,Micro
CEBPB,HA,38,14.5695319217439,Micro
TEAD1,HA,-86,39.3251880729963,Micro
TEAD4,HA,61,37.3700324931662,Micro
STAT3,HA,-9,40.96935797151,Micro
CEBPB,HA,-160,12.3806349568984,Micro
CEBPB,HA,-122,12.6535460738468,Micro
CEBPB,HA,-56,15.1020581505623,Micro
CEBPB,HA,194,11.5914196436781,Micro
CEBPB,HA,-115,12.663457730328,Micro
CEBPB,HA,89,13.0969120905075,Micro
CEBPB,HA,151,12.4962044202751,Micro
TEAD1,HA,-92,36.1648331695737,Micro
CEBPB,HA,-155,11.5609116180926,Micro
CEBPB,HA,-79,14.873124168592,Micro
CEBPB,HA,36,14.5651928892919,Micro
CEBPB,HA,12,11.5431014394384,Micro
CEBPB,HA,31,17.2488025361771,Micro
CEBPB,HA,125,12.0399166893559,Micro
CEBPB,HA,138,12.7447240662176,Micro
TEAD4,HA,-42,37.3015549180757,Micro
TEAD4,HA,-1,12.9670125805484,Micro
TEAD4,HA,-182,35.3745702104387,Micro
CEBPB,HA,-194,11.913404924101,Micro
CEBPB,HA,-184,11.0553723167091,Micro
CEBPB,HA,-162,10.7467284616173,Micro
CEBPB,HA,-36,14.6504498106582,Micro
CEBPB,HA,-26,19.6091562282617,Micro
CEBPB,HA,42,14.7993452464211,Micro
CEBPB,HA,93,12.7423962354739,Micro
CEBPB,HA,94,14.7900546023609,Micro
CEBPB,HA,98,12.8755687253138,Micro
CEBPB,HA,149,12.6056735297341,Micro
TEAD4,HA,-169,35.4844689903836,Micro
TEAD4,HA,-2,29.4543798329339,Micro
TEAD4,HA,165,37.120157194826,Micro
TEAD1,HA,121,39.2723090315537,Micro
TEAD4,HA,-72,35.2992154284683,Micro
CEBPB,HA,-129,13.1765954740442,Micro
CEBPB,HA,14,10.6044733865328,Micro
CEBPB,HA,59,13.9914077675741,Micro
TEAD1,HA,200,39.3285922016239,Micro
CEBPB,HA,-183,10.5576138867915,Micro
CEBPB,HA,-10,14.8477664649485,Micro
CEBPB,HA,121,11.6225445141994,Micro
TEAD1,HA,-7,11.1687488875769,Micro
TEAD4,HA,-91,34.5020041082709,Micro
TEAD1,HA,120,40.4430406289906,Micro
CEBPB,HA,64,13.9380255766481,Micro
TEAD4,HA,-5,20.5011707831137,Micro
TEAD1,HA,-2,15.8092152094692,Micro
CEBPB,HA,71,15.5075143567117,Micro
CEBPB,HA,-195,13.0768412904892,Micro
CEBPB,HA,-158,11.8241670592988,Micro
CEBPB,HA,61,15.7741949431967,Micro
CEBPB,HA,141,13.4857442276849,Micro
CEBPB,HA,165,11.7294552975228,Micro
CEBPB,HA,198,11.8465199536103,Micro
CEBPB,HA,170,12.1271479283898,Micro
CEBPB,HA,-200,12.3579476362404,Micro
CEBPB,HA,-98,13.22125820979,Micro
CEBPB,HA,-93,12.3504149246641,Micro
CEBPB,HA,-126,12.0489450231617,Micro
CEBPB,HA,118,12.8908751847329,Micro
TEAD1,HA,60,38.9582308957722,Micro
CEBPB,HA,142,11.318397002737,Micro
CEBPB,HA,-186,11.6443048525123,Micro
CEBPB,HA,-132,12.1467407576846,Micro
STAT3,HA,2,25.6582157097915,Micro
CEBPB,HA,45,14.7124036179565,Micro
CEBPB,HA,-66,14.6805763420765,Micro
CEBPB,HA,-41,13.612850623869,Micro
CEBPB,HA,-12,8.61774895704505,Micro
CEBPB,HA,102,13.6039036647725,Micro
RELA,HA,-3,20.6508120502043,Micro
CEBPB,HA,-72,13.7843775942339,Micro
CEBPB,HA,146,13.0474114466363,Micro
CEBPB,HA,-76,13.6035716836556,Micro
TEAD1,HA,-5,15.3324169347367,Micro
CEBPB,HA,22,17.1154489555497,Micro
CEBPB,HA,-65,13.8098723399367,Micro
CEBPB,HA,172,10.1988123483526,Micro
CEBPB,HA,-182,10.9479862248634,Micro
CEBPB,HA,-42,13.2702369273115,Micro
CEBPB,HA,187,9.52272737005054,Micro
CEBPB,HA,167,11.5967559120317,Micro
CEBPB,HA,191,11.5783835655729,Micro
CEBPB,HA,81,13.1369303998755,Micro
CEBPB,HA,-176,10.3460768293448,Micro
CEBPB,HA,126,10.7921736782436,Micro
CEBPB,HA,132,12.5058516438289,Micro
CEBPB,HA,156,10.5739970400292,Micro
CEBPB,HA,-101,12.7080301719254,Micro
CEBPB,HA,108,13.0009148598045,Micro
CEBPB,HA,13,8.90177598874812,Micro
CEBPB,HA,-146,11.5774210988601,Micro
CEBPB,HA,-2,2.71083493861452,Micro
CEBPB,HA,-168,11.2221380485369,Micro
CEBPB,HA,-166,9.80815540492967,Micro
CEBPB,HA,-117,11.3311490946871,Micro
CEBPB,HA,147,11.9087178902398,Micro
CEBPB,HA,150,11.4172880186781,Micro
CEBPB,HA,-124,11.1772920419786,Micro
CEBPB,HA,1,2.71400472203109,Micro
CEBPB,HA,3,3.21947319957593,Micro
CEBPB,HA,-13,11.0951175356823,Micro
CEBPB,HA,6,2.70952509187743,Micro
CEBPB,HA,-4,2.17045177340697,Micro
CEBPB,YA,107,11.9731046715749,Endo
RELA,YA,18,66.8441250554545,Endo
NFKB1,YA,17,69.3748329277789,Endo
RELA,YA,121,67.2364505499006,Endo
NFKB1,YA,120,75.757043401925,Endo
NFKB1,YA,-82,76.0870640117069,Endo
NFKB1,YA,110,86.6491738725213,Endo
RELA,YA,-198,56.6899501643623,Endo
RELA,YA,-49,59.2311238861138,Endo
RELA,YA,160,54.0384189033363,Endo
IRF1,YA,-51,328.213372273124,Endo
TEAD1,YA,-105,43.4082184440836,Endo
TEAD4,YA,-105,41.2711867178171,Endo
IRF1,YA,-185,263.517073829565,Endo
RELA,YA,49,54.8178451914466,Endo
NFKB1,YA,49,68.8390642712933,Endo
RELA,YA,139,61.114728367133,Endo
NFKB1,YA,139,75.5246258525945,Endo
RELA,YA,195,55.7061968577514,Endo
NFKB1,YA,195,71.2819382500934,Endo
NFKB1,YA,-195,75.3563839368106,Endo
NFKB1,YA,-122,73.6608710755318,Endo
NFKB1,YA,4,123.462081534822,Endo
NFKB1,YA,160,75.0408720590612,Endo
RELA,YA,164,61.8575374295783,Endo
NFKB1,YA,164,86.7723018682575,Endo
IRF1,YA,-47,335.17535649171,Endo
IRF1,YA,-36,321.176368679085,Endo
IRF1,YA,-18,195.923781594524,Endo
IRF1,YA,-11,85.1600116261139,Endo
IRF1,YA,6,80.4227153787517,Endo
IRF1,YA,57,318.211453752338,Endo
IRF1,YA,79,296.824366751406,Endo
IRF1,YA,147,335.799751910376,Endo
IRF1,YA,167,292.346603552655,Endo
RELA,YA,173,64.000340382991,Endo
STAT3,YA,-118,74.8950546959329,Endo
RELA,YA,47,62.2841496714573,Endo
RELA,YA,104,61.1840411168369,Endo
STAT3,YA,142,71.648768776144,Endo
NFKB1,YA,5,149.714737447019,Endo
RELA,YA,4,76.0778919077675,Endo
NFKB1,YA,57,81.1823782006245,Endo
RELA,YA,56,62.5637107190583,Endo
STAT3,YA,4,24.4765699376852,Endo
STAT3,YA,33,91.2278696852188,Endo
STAT3,YA,43,88.0478460045369,Endo
STAT3,YA,53,93.5026998588638,Endo
STAT3,YA,-110,83.393961484119,Endo
STAT3,YA,-50,75.8770824284036,Endo
NFKB1,YA,94,75.1430349075149,Endo
CEBPB,YA,-164,9.16025276484656,Endo
CEBPB,YA,-126,11.475553634215,Endo
CEBPB,YA,-99,10.3083798182414,Endo
CEBPB,YA,-65,12.0070827976773,Endo
CEBPB,YA,-33,11.2302771035343,Endo
CEBPB,YA,109,11.2366103539807,Endo
NFKB1,YA,-152,77.2247202069992,Endo
