"tf","celltype","contrast","dz","p","padj"
"ZNF24","Astro","HAvYA",-0.0959994985855811,0.341337233702043,0.979336604887158
"ZNF384","Astro","HAvYA",0.190165064799744,0.115374050513749,0.979336604887158
"ZNF282","Astro","HAvYA",-0.0494646071850174,0.660098281118745,0.979336604887158
"ZSCAN4","Astro","HAvYA",-0.136573435214765,0.41118688340773,0.979336604887158
"GATA3","Astro","HAvYA",-0.132002744261014,0.398018967727617,0.979336604887158
"FOS::JUN","Astro","HAvYA",0.692160384081966,0.237385871621939,0.979336604887158
"FOS::JUN(var.2)","Astro","HAvYA",0.121850662007053,0.361345993168874,0.979336604887158
"FOSB::JUN","Astro","HAvYA",0.0939542810424578,0.587427983967753,0.979336604887158
"FOSL1::JUN","Astro","HAvYA",0.699296995506034,0.253777291501807,0.979336604887158
"FOSL1::JUN(var.2)","Astro","HAvYA",0.136355510094618,0.404938800468385,0.979336604887158
"FOSL2::JUN","Astro","HAvYA",0.696689415110192,0.252086725500329,0.979336604887158
"FOSL2::JUN(var.2)","Astro","HAvYA",0.120613086770936,0.495086294976441,0.979336604887158
"JUN::JUNB","Astro","HAvYA",0.555858502004689,0.259280933050495,0.979336604887158
"JUN::JUNB(var.2)","Astro","HAvYA",0.123643686319244,0.434595906229214,0.979336604887158
"FOS::JUNB","Astro","HAvYA",0.673434044831615,0.257128636893476,0.979336604887158
"FOSB::JUNB","Astro","HAvYA",0.658493867290119,0.249667436628696,0.979336604887158
"FOSB::JUNB(var.2)","Astro","HAvYA",0.107887012309736,0.50623530756371,0.979336604887158
"FOSL1::JUNB","Astro","HAvYA",0.650280598205014,0.262289713604276,0.979336604887158
"FOSL2::JUNB","Astro","HAvYA",0.66343234866893,0.248978639533653,0.979336604887158
"FOSL2::JUNB(var.2)","Astro","HAvYA",0.120484919044863,0.462099281228375,0.979336604887158
"FOS::JUND","Astro","HAvYA",0.726623251772171,0.244816332873063,0.979336604887158
"FOSL1::JUND","Astro","HAvYA",0.615516044963956,0.26412110187785,0.979336604887158
"FOSL1::JUND(var.2)","Astro","HAvYA",0.103939588057283,0.444713980440174,0.979336604887158
"FOSL2::JUND","Astro","HAvYA",0.6565909705388,0.250906966311782,0.979336604887158
"FOSL2::JUND(var.2)","Astro","HAvYA",0.0709561715824934,0.683079605924006,0.979336604887158
"NR1H4::RXRA","Astro","HAvYA",-0.0410478497736395,0.537817090804773,0.979336604887158
"NR4A2::RXRA","Astro","HAvYA",-0.0647082444216582,0.31988080316211,0.979336604887158
"PPARA::RXRA","Astro","HAvYA",0.00264268819846547,0.976509326353133,0.995976016570843
"RARA::RXRG","Astro","HAvYA",-0.0546115942578748,0.649673276072872,0.979336604887158
"RORB","Astro","HAvYA",-0.114756067467623,0.496233074946004,0.979336604887158
"RORC","Astro","HAvYA",-0.171631685616465,0.396336647925499,0.979336604887158
"SOX15","Astro","HAvYA",0.102149126963485,0.494951171003127,0.979336604887158
"TFE3","Astro","HAvYA",0.11846160876496,0.361397531497575,0.979336604887158
"VDR","Astro","HAvYA",0.0204773571314437,0.77954189407456,0.979336604887158
"IRF3","Astro","HAvYA",0.046455039482632,0.641238873511212,0.979336604887158
"IRF4","Astro","HAvYA",0.0608026440057619,0.572995019218187,0.979336604887158
"IRF5","Astro","HAvYA",0.00473701313638281,0.959698502868949,0.995976016570843
"TCF7L1","Astro","HAvYA",-0.0273619199988694,0.76945378698984,0.979336604887158
"ARGFX","Astro","HAvYA",-0.143857850766051,0.496579027007229,0.979336604887158
"ARNT2","Astro","HAvYA",0.0237836051768566,0.825218332495441,0.981315537512654
"ATF6","Astro","HAvYA",0.0468884002128529,0.628144349531004,0.979336604887158
"ATOH1(var.2)","Astro","HAvYA",-0.105523767984556,0.572431976586126,0.979336604887158
"ATOH7","Astro","HAvYA",-0.161719842331352,0.295148014755105,0.979336604887158
"BACH2","Astro","HAvYA",0.605496895870425,0.220596968514114,0.979336604887158
"BACH2(var.2)","Astro","HAvYA",0.116310288516327,0.281890713631957,0.979336604887158
"BARX2","Astro","HAvYA",0.011711454787586,0.904131833901005,0.991881197329872
"BHLHA15(var.2)","Astro","HAvYA",-0.121630535711892,0.510988333870881,0.979336604887158
"CDX4","Astro","HAvYA",0.0225716416127339,0.807796929211118,0.979336604887158
"CREB3L4","Astro","HAvYA",0.0354030840500649,0.713511507258069,0.979336604887158
"CREB3L4(var.2)","Astro","HAvYA",0.107770158218953,0.511613004046087,0.979336604887158
"DLX5","Astro","HAvYA",-0.0597354582759294,0.557571707493212,0.979336604887158
"DMRTA2","Astro","HAvYA",-0.000517097687931234,0.996212138744417,0.997936725356572
"DMRTC2","Astro","HAvYA",-0.00269665891698948,0.983267601226125,0.995976016570843
"DPRX","Astro","HAvYA",-0.0270408780283915,0.785578465657031,0.979336604887158
"DRGX","Astro","HAvYA",-0.102104944844535,0.478756511926337,0.979336604887158
"ELF2","Astro","HAvYA",-0.114790794679275,0.2467170576301,0.979336604887158
"ETS2","Astro","HAvYA",-0.178777818731837,0.0932351882674608,0.979336604887158
"FERD3L","Astro","HAvYA",-0.0757254467643326,0.658234257039822,0.979336604887158
"FOXE1","Astro","HAvYA",0.0215677561835895,0.856133977189629,0.988541523911787
"FOXN3","Astro","HAvYA",0.00355120458519972,0.972131582483788,0.995976016570843
"GLI3","Astro","HAvYA",-0.0527796225095864,0.69997637510591,0.979336604887158
"HES6","Astro","HAvYA",-0.0822940034543879,0.362549075109709,0.979336604887158
"HNF4A(var.2)","Astro","HAvYA",0.0322904003628539,0.750096515460936,0.979336604887158
"HOXA1","Astro","HAvYA",-0.0246158237252476,0.803710497363118,0.979336604887158
"HOXA4","Astro","HAvYA",0.0103301745207516,0.877258514837736,0.988541523911787
"HOXA6","Astro","HAvYA",-0.140946166266185,0.257922016623176,0.979336604887158
"HOXA7","Astro","HAvYA",-0.0433212920352622,0.452372801484575,0.979336604887158
"HOXB4","Astro","HAvYA",-0.0599541618145089,0.493694158674661,0.979336604887158
"HOXB6","Astro","HAvYA",-0.13594860939921,0.325741866764989,0.979336604887158
"HOXB7","Astro","HAvYA",-0.105173118932524,0.489655142568141,0.979336604887158
"HOXB8","Astro","HAvYA",-0.0452552576978953,0.40179423915902,0.979336604887158
"HOXB9","Astro","HAvYA",-0.0642285987211737,0.318680122937299,0.979336604887158
"HOXC4","Astro","HAvYA",-0.0495930453978759,0.537152288468705,0.979336604887158
"HOXC8","Astro","HAvYA",-0.119438968156496,0.168231527984813,0.979336604887158
"HOXD10","Astro","HAvYA",-0.0153831012085173,0.823333185472693,0.981315537512654
"HOXD4","Astro","HAvYA",-0.0776755873259581,0.285198804301555,0.979336604887158
"IKZF1","Astro","HAvYA",-0.188231846085116,0.0562179385161701,0.979336604887158
"IRF6","Astro","HAvYA",0.0621406116297651,0.234340729863787,0.979336604887158
"KLF10","Astro","HAvYA",-0.00686636124924286,0.968550365325943,0.995976016570843
"KLF11","Astro","HAvYA",-0.0543221114771248,0.739244897118426,0.979336604887158
"KLF15","Astro","HAvYA",0.0202731583524526,0.892951852729603,0.988541523911787
"KLF17","Astro","HAvYA",-0.115074635012959,0.44892963915784,0.979336604887158
"KLF2","Astro","HAvYA",0.014181481352231,0.933157809152624,0.995976016570843
"KLF3","Astro","HAvYA",0.0942922826346553,0.592465681524007,0.979336604887158
"KLF6","Astro","HAvYA",0.0254305009646528,0.893279228558518,0.988541523911787
"LHX1","Astro","HAvYA",-0.0850820643584118,0.448175450793882,0.979336604887158
"LHX5","Astro","HAvYA",-0.18701517546638,0.380315360493326,0.979336604887158
"MAF","Astro","HAvYA",0.0433068800203959,0.654590709619701,0.979336604887158
"MAFA","Astro","HAvYA",0.0458705708047598,0.6702263917798,0.979336604887158
"MAZ","Astro","HAvYA",-0.107910069485168,0.370341270480295,0.979336604887158
"MSANTD3","Astro","HAvYA",-0.0839434746776862,0.553739564666874,0.979336604887158
"MSGN1","Astro","HAvYA",-0.123180691211338,0.191105349760215,0.979336604887158
"NFATC4","Astro","HAvYA",0.0688556312031363,0.537136230680424,0.979336604887158
"NFIC(var.2)","Astro","HAvYA",0.122294310791518,0.443921020206489,0.979336604887158
"NFIX(var.2)","Astro","HAvYA",0.13677165406082,0.462831539653981,0.979336604887158
"NHLH2","Astro","HAvYA",-0.127008170559836,0.469535486870796,0.979336604887158
"NKX6-3","Astro","HAvYA",-0.110430349582706,0.379656232374873,0.979336604887158
"NR1D1","Astro","HAvYA",-0.0854089805117306,0.361159475694046,0.979336604887158
"NR1D2","Astro","HAvYA",-0.0896611279280027,0.393806855180458,0.979336604887158
"NR1I2","Astro","HAvYA",-0.0426331556496406,0.557581885958946,0.979336604887158
"NR1I3","Astro","HAvYA",0.0525011543486311,0.499809894909474,0.979336604887158
"NR2C1","Astro","HAvYA",-0.00367455944743193,0.97279859660287,0.995976016570843
"NR2C2(var.2)","Astro","HAvYA",-0.0118221718334617,0.901903329994524,0.991154180358565
"NR2F1(var.2)","Astro","HAvYA",-0.0303801876207371,0.78155362051157,0.979336604887158
"NR2F1(var.3)","Astro","HAvYA",0.00260863756897994,0.977493687332999,0.995976016570843
"NR2F6(var.3)","Astro","HAvYA",-0.0234366383197093,0.797971302586892,0.979336604887158
"NR5A1","Astro","HAvYA",-0.0963180601863888,0.336512360039601,0.979336604887158
"NR6A1","Astro","HAvYA",-0.006296710408843,0.946216995162622,0.995976016570843
"OSR1","Astro","HAvYA",-0.0907873335933995,0.3489822800928,0.979336604887158
"OVOL1","Astro","HAvYA",-0.0379889780859724,0.454979405191182,0.979336604887158
"OVOL2","Astro","HAvYA",-0.0458535460259682,0.425503755944987,0.979336604887158
"PAX3(var.2)","Astro","HAvYA",0.0318245064017305,0.511971296573853,0.979336604887158
"PITX2","Astro","HAvYA",0.0288527334006455,0.675030925941188,0.979336604887158
"PLAGL2","Astro","HAvYA",-0.0422094352260592,0.679965260534695,0.979336604887158
"POU6F1(var.2)","Astro","HAvYA",-0.098382885236955,0.482232557178994,0.979336604887158
"PPARD","Astro","HAvYA",-0.0179591893194063,0.848943615558557,0.988541523911787
"RARB(var.3)","Astro","HAvYA",-0.0165822471676215,0.732512285776358,0.979336604887158
"RARG(var.3)","Astro","HAvYA",0.0069102752909963,0.873776519234122,0.988541523911787
"RFX7","Astro","HAvYA",0.10436419461047,0.247642912621216,0.979336604887158
"RXRB(var.2)","Astro","HAvYA",0.0413780771541195,0.606630283468874,0.979336604887158
"RXRG(var.2)","Astro","HAvYA",0.00144801442909587,0.986535485608086,0.995976016570843
"SMAD5","Astro","HAvYA",-0.050878258926867,0.357787959263501,0.979336604887158
"SNAI1","Astro","HAvYA",-0.0947607076325143,0.698647561734372,0.979336604887158
"SNAI3","Astro","HAvYA",-0.085344966429318,0.712816139680047,0.979336604887158
"SOHLH2","Astro","HAvYA",-0.0543803141559902,0.619001213185286,0.979336604887158
"SOX12","Astro","HAvYA",0.0111942597783904,0.87909164309109,0.988541523911787
"SOX14","Astro","HAvYA",-0.0788321778785434,0.602348335370297,0.979336604887158
"SOX18","Astro","HAvYA",-0.0517217651163256,0.66007968114724,0.979336604887158
"SP9","Astro","HAvYA",-0.0164972013411805,0.910377933733314,0.992613754768314
"TBX18","Astro","HAvYA",-0.0952405618696413,0.531435186195926,0.979336604887158
"TBX3","Astro","HAvYA",-0.036860885597341,0.803218174835487,0.979336604887158
"TBX6","Astro","HAvYA",-0.0477926013206855,0.729325616419834,0.979336604887158
"TCF21(var.2)","Astro","HAvYA",-0.181387805002461,0.183045086726653,0.979336604887158
"TFAP2E","Astro","HAvYA",0.0731525975616332,0.581656575170223,0.979336604887158
"TFAP4(var.2)","Astro","HAvYA",-0.0666126715266115,0.490411772686691,0.979336604887158
"TGIF2LX","Astro","HAvYA",-0.0728761169528096,0.554558254302882,0.979336604887158
"TGIF2LY","Astro","HAvYA",-0.0498101191084037,0.68082957309716,0.979336604887158
"THAP11","Astro","HAvYA",-0.141968773324069,0.257637039478323,0.979336604887158
"THRB","Astro","HAvYA",-0.0653847092475199,0.559751553504767,0.979336604887158
"THRB(var.2)","Astro","HAvYA",-0.0508467618152203,0.592008416310804,0.979336604887158
"THRB(var.3)","Astro","HAvYA",-0.0989489130859201,0.312417315576962,0.979336604887158
"TLX2","Astro","HAvYA",-0.19043103565739,0.43928970737023,0.979336604887158
"VEZF1","Astro","HAvYA",-0.0172466812951592,0.866113369752603,0.988541523911787
"ZBTB26","Astro","HAvYA",-0.0598765853168571,0.58002695165907,0.979336604887158
"ZBTB32","Astro","HAvYA",-0.219194075563973,0.0802214016361664,0.979336604887158
"ZBTB6","Astro","HAvYA",-0.0513684373881694,0.668003127119652,0.979336604887158
"ZFP57","Astro","HAvYA",-0.0465724586166259,0.658885139214039,0.979336604887158
"ZIC5","Astro","HAvYA",0.00570645174624262,0.966031602727811,0.995976016570843
"ZKSCAN1","Astro","HAvYA",-0.0638464836913484,0.402194877565281,0.979336604887158
"ZNF135","Astro","HAvYA",0.0719463318659946,0.589988198017579,0.979336604887158
"ZNF136","Astro","HAvYA",0.0677854935135614,0.434027887375956,0.979336604887158
"ZNF140","Astro","HAvYA",-0.0961103627772266,0.396186309133818,0.979336604887158
"ZNF274","Astro","HAvYA",-0.0449287020678093,0.633306368109957,0.979336604887158
"ZNF317","Astro","HAvYA",-0.0976885955572579,0.508769457853505,0.979336604887158
"ZNF382","Astro","HAvYA",-0.0256777127542032,0.810861185960151,0.979336604887158
"ZNF460","Astro","HAvYA",0.0391787385300378,0.757038436282355,0.979336604887158
"ZNF528","Astro","HAvYA",-0.00937038607949692,0.923319445098003,0.995173749462582
"ZNF682","Astro","HAvYA",-0.0431662490466181,0.729368785690003,0.979336604887158
"ZNF684","Astro","HAvYA",-0.121648229769268,0.31435803944485,0.979336604887158
"ZNF75D","Astro","HAvYA",-0.17275712066812,0.199986060846159,0.979336604887158
"ZSCAN29","Astro","HAvYA",-0.0879156350776589,0.329917003142503,0.979336604887158
"ASCL1","Astro","HAvYA",-0.0666635083234625,0.709869686920071,0.979336604887158
"ATF3","Astro","HAvYA",0.129784874021865,0.492068726294336,0.979336604887158
"BARHL1","Astro","HAvYA",-0.0447186743608523,0.391459807939015,0.979336604887158
"BATF::JUN","Astro","HAvYA",0.667146609467094,0.247732741264817,0.979336604887158
"BCL6","Astro","HAvYA",-0.0582688161582141,0.523900992042601,0.979336604887158
"CDX1","Astro","HAvYA",-0.00436847367138937,0.961900519194389,0.995976016570843
"E2F2","Astro","HAvYA",0.0690813950624492,0.281280487260554,0.979336604887158
"E2F3","Astro","HAvYA",0.0459675968093441,0.124110976316677,0.979336604887158
"E2F4","Astro","HAvYA",0.0288464394137134,0.538033924557795,0.979336604887158
"EMX1","Astro","HAvYA",-0.0551932881069033,0.753328447569121,0.979336604887158
"FOXD2","Astro","HAvYA",0.034140219898274,0.776069295580093,0.979336604887158
"GATA5","Astro","HAvYA",-0.185080707887245,0.273033201824651,0.979336604887158
"GFI1","Astro","HAvYA",-0.0783784342090215,0.372370327298251,0.979336604887158
"GLI2","Astro","HAvYA",-0.0420163143618257,0.759566672654026,0.979336604887158
"GSX2","Astro","HAvYA",-0.0551932881069033,0.753328447569121,0.979336604887158
"HES1","Astro","HAvYA",0.110537544441579,0.296472558968915,0.979336604887158
"HES2","Astro","HAvYA",0.0270817406936144,0.786964563411364,0.979336604887158
"HOXA13","Astro","HAvYA",-0.0394492867315582,0.596041585700755,0.979336604887158
"HOXA2","Astro","HAvYA",-0.0645622520481788,0.667303189153885,0.979336604887158
"HOXA5","Astro","HAvYA",-0.0246158237252476,0.803710497363118,0.979336604887158
"HOXA9","Astro","HAvYA",-0.0115467775842789,0.791926629692583,0.979336604887158
"HOXB2","Astro","HAvYA",-0.0551932881069033,0.753328447569121,0.979336604887158
"HOXB5","Astro","HAvYA",-0.0246158237252476,0.803710497363118,0.979336604887158
"HOXC9","Astro","HAvYA",-0.0708466317973854,0.273836981653643,0.979336604887158
"HOXD13","Astro","HAvYA",-0.0597751001154778,0.523732040269565,0.979336604887158
"HOXD3","Astro","HAvYA",-0.0551932881069033,0.753328447569121,0.979336604887158
"HOXD8","Astro","HAvYA",-0.0433212920352622,0.452372801484575,0.979336604887158
"HOXD9","Astro","HAvYA",-0.0075683762077271,0.934260528529394,0.995976016570843
"JUNB(var.2)","Astro","HAvYA",0.14852288507015,0.380273191663607,0.979336604887158
"LHX9","Astro","HAvYA",-0.19043103565739,0.43928970737023,0.979336604887158
"LMX1A","Astro","HAvYA",-0.11519646676951,0.417744647902244,0.979336604887158
"LMX1B","Astro","HAvYA",-0.0877996267584209,0.630957151004321,0.979336604887158
"NEUROG1","Astro","HAvYA",-0.219465953981226,0.117639754139001,0.979336604887158
"NRL","Astro","HAvYA",0.0267477970351561,0.79247390500175,0.979336604887158
"PITX1","Astro","HAvYA",-0.0115012058327194,0.880333305990762,0.988541523911787
"PRRX2","Astro","HAvYA",-0.19043103565739,0.43928970737023,0.979336604887158
"SOX4","Astro","HAvYA",-0.0338821525806939,0.78375615818692,0.979336604887158
"SOX8","Astro","HAvYA",-0.0582993656152644,0.774160994279807,0.979336604887158
"SP1","Astro","HAvYA",0.0307114459028562,0.857104830275113,0.988541523911787
"SP2","Astro","HAvYA",-0.104362376367928,0.49258741266726,0.979336604887158
"SP3","Astro","HAvYA",-0.00808569498116191,0.959683782028358,0.995976016570843
"TCFL5","Astro","HAvYA",0.0759703028111529,0.491982436964034,0.979336604887158
"TFEC","Astro","HAvYA",0.0808270121935679,0.521786341379803,0.979336604887158
"ZNF740","Astro","HAvYA",-0.0979215271872488,0.417166049350632,0.979336604887158
"ASCL1(var.2)","Astro","HAvYA",-0.0494508899935373,0.832834067567975,0.987235889083386
"ATF2","Astro","HAvYA",0.0945023157547354,0.558832924191991,0.979336604887158
"BACH1","Astro","HAvYA",0.505118490795154,0.256828657877243,0.979336604887158
"BATF","Astro","HAvYA",0.662866850253293,0.252259644103971,0.979336604887158
"BHLHE22(var.2)","Astro","HAvYA",-0.108226759541592,0.559793430196825,0.979336604887158
"CEBPG(var.2)","Astro","HAvYA",0.0239911390304613,0.826289386246832,0.981315537512654
"EBF3","Astro","HAvYA",-0.0496922697534559,0.706108429620787,0.979336604887158
"HAND2","Astro","HAvYA",-0.257541735478649,0.216067272775176,0.979336604887158
"MEIS1(var.2)","Astro","HAvYA",-0.0445655628989725,0.637987945897396,0.979336604887158
"MEIS2(var.2)","Astro","HAvYA",-0.0430630218942897,0.691144529673168,0.979336604887158
"MYF5","Astro","HAvYA",-0.127614065158287,0.519970913708304,0.979336604887158
"NEUROG2(var.2)","Astro","HAvYA",-0.307009009386371,0.182966338598602,0.979336604887158
"NFIB","Astro","HAvYA",0.16745477508695,0.37852613419524,0.979336604887158
"NFYC","Astro","HAvYA",-0.175532254710495,0.159410023862238,0.979336604887158
"NKX2-2","Astro","HAvYA",-0.137331247569831,0.259285224096138,0.979336604887158
"OSR2","Astro","HAvYA",-0.105912035960343,0.434333906523215,0.979336604887158
"PRDM4","Astro","HAvYA",-0.118867672168205,0.275004643718397,0.979336604887158
"TCF12(var.2)","Astro","HAvYA",-0.0696088399452031,0.776644922125805,0.979336604887158
"ZBTB12","Astro","HAvYA",-0.0704912065777274,0.475619620329989,0.979336604887158
"ZBTB14","Astro","HAvYA",0.0411186306524044,0.73361659700952,0.979336604887158
"ZFP42","Astro","HAvYA",-0.0571480633533662,0.434579160683333,0.979336604887158
"ZKSCAN5","Astro","HAvYA",-0.165729347477809,0.215980301671303,0.979336604887158
"ZNF148","Astro","HAvYA",-0.0963827421612635,0.38097759304839,0.979336604887158
"ZNF16","Astro","HAvYA",-0.114739594002381,0.360579529480292,0.979336604887158
"ZNF341","Astro","HAvYA",-0.125350806985379,0.142734742160486,0.979336604887158
"ZNF449","Astro","HAvYA",-0.0504455651410557,0.6595737041431,0.979336604887158
"ZNF652","Astro","HAvYA",-0.0403380223633932,0.712087356592295,0.979336604887158
"FOXA3","Astro","HAvYA",-0.0205853679773582,0.878222147261006,0.988541523911787
"ATF4","Astro","HAvYA",0.0788275410766494,0.493920491457954,0.979336604887158
"BATF3","Astro","HAvYA",0.586597901978537,0.283286772893189,0.979336604887158
"CDX2","Astro","HAvYA",0.0146048490792096,0.890012758411206,0.988541523911787
"CEBPA","Astro","HAvYA",0.113998774847952,0.324623669826838,0.979336604887158
"CEBPD","Astro","HAvYA",0.117420344288419,0.373946097354687,0.979336604887158
"CREB1","Astro","HAvYA",0.0964334668057211,0.610514880569527,0.979336604887158
"CTCFL","Astro","HAvYA",-0.121848301341046,0.552257463887215,0.979336604887158
"E2F6","Astro","HAvYA",-0.0758462856458491,0.54902307127787,0.979336604887158
"EBF1","Astro","HAvYA",-0.0509550780492616,0.716088387255471,0.979336604887158
"EGR1","Astro","HAvYA",-0.09252660209016,0.52311319808961,0.979336604887158
