"motif","tf","celltype","dz","p","padj"
"MA1483.1","ELF2","Astro",-0.0907538975240273,0.480707527766351,1
"MA1484.1","ETS2","Astro",-0.171734605826697,0.113944878650761,1
"MA1485.1","FERD3L","Astro",-0.0540368917622527,0.480707527766351,1
"MA1487.1","FOXE1","Astro",0.078250065299157,0.814808720691074,1
"MA1489.1","FOXN3","Astro",0.0258868177191216,0.888358700123406,1
"MA1491.1","GLI3","Astro",-0.0235514318930226,0.814808720691074,1
"MA1493.1","HES6","Astro",-0.0616894394638937,0.480707527766351,1
"MA1494.1","HNF4A(var.2)","Astro",0.0595108571557196,0.962566844919786,1
"MA1495.1","HOXA1","Astro",-0.012423366540348,0.962566844919786,1
"MA1496.1","HOXA4","Astro",0.0169871605920339,0.888358700123406,1
"MA1497.1","HOXA6","Astro",-0.102480485507475,0.4234471410942,1
"MA1498.1","HOXA7","Astro",-0.0118875343141704,0.672974084738791,1
"MA1499.1","HOXB4","Astro",-0.0441469309498906,0.541423282599753,1
"MA1500.1","HOXB6","Astro",-0.0927534044312619,0.605841217605923,1
"MA1501.1","HOXB7","Astro",-0.0557382097214332,0.742986425339367,1
"MA1502.1","HOXB8","Astro",-0.0218902355268513,0.888358700123406,1
"MA1503.1","HOXB9","Astro",-0.025532664268146,0.480707527766351,1
"MA1504.1","HOXC4","Astro",-0.0350573531670361,0.742986425339367,1
"MA1505.1","HOXC8","Astro",-0.0692895080115606,0.541423282599753,1
"MA1506.1","HOXD10","Astro",0.0138952722429834,0.814808720691074,1
"MA1507.1","HOXD4","Astro",-0.0695296595262787,0.321266968325792,1
"MA1508.1","IKZF1","Astro",-0.147678480777179,0.0927190456602221,1
"MA1509.1","IRF6","Astro",0.0845385085032452,0.138790621143562,1
"MA1511.1","KLF10","Astro",0.0281160559771099,0.962566844919786,1
"MA1512.1","KLF11","Astro",-0.0156483047744159,0.888358700123406,1
"MA1513.1","KLF15","Astro",0.0524990185470854,0.962566844919786,1
"MA1514.1","KLF17","Astro",-0.0912540597078569,0.4234471410942,1
"MA1515.1","KLF2","Astro",0.0477291242836028,0.962566844919786,1
"MA1516.1","KLF3","Astro",0.111822640279374,0.672974084738791,1
"MA1517.1","KLF6","Astro",0.0586820274051625,1,1
"MA1518.1","LHX1","Astro",-0.0605477907189589,0.4234471410942,1
"MA1519.1","LHX5","Astro",-0.143044850313316,0.742986425339367,1
"MA1520.1","MAF","Astro",0.0621202253507215,0.888358700123406,1
"MA1521.1","MAFA","Astro",0.0640630794148392,0.814808720691074,1
"MA1522.1","MAZ","Astro",-0.0630998537125305,0.480707527766351,1
"MA1523.1","MSANTD3","Astro",-0.063188834412641,0.541423282599753,1
"MA1524.1","MSGN1","Astro",-0.108241033956229,0.0927190456602221,1
"MA1525.1","NFATC4","Astro",0.11490837677483,0.4234471410942,1
"MA1527.1","NFIC(var.2)","Astro",0.15972604279015,0.370382558617853,1
"MA1528.1","NFIX(var.2)","Astro",0.177935019170629,0.4234471410942,1
"MA1529.1","NHLH2","Astro",-0.100182672919245,0.480707527766351,1
"MA1530.1","NKX6-3","Astro",-0.0759716462007038,0.672974084738791,1
"MA1531.1","NR1D1","Astro",-0.0506904173666016,1,1
"MA1532.1","NR1D2","Astro",-0.0588853828681212,0.962566844919786,1
"MA1533.1","NR1I2","Astro",-0.0226286679858517,0.605841217605923,1
"MA1534.1","NR1I3","Astro",0.096615775792916,0.321266968325792,1
"MA1535.1","NR2C1","Astro",0.00452134659674096,1,1
"MA1536.1","NR2C2(var.2)","Astro",0.0117068158059296,0.962566844919786,1
"MA1537.1","NR2F1(var.2)","Astro",-0.00448808689468738,0.672974084738791,1
"MA1538.1","NR2F1(var.3)","Astro",0.0281384443443919,0.888358700123406,1
"MA1539.1","NR2F6(var.3)","Astro",-0.00978924281689553,0.672974084738791,1
"MA1540.1","NR5A1","Astro",-0.0794807034051487,0.370382558617853,1
"MA1541.1","NR6A1","Astro",0.0168061644446159,0.962566844919786,1
"MA1542.1","OSR1","Astro",-0.0677323962246686,0.4234471410942,1
"MA1544.1","OVOL1","Astro",-0.0281868570151866,0.742986425339367,1
"MA1545.1","OVOL2","Astro",-0.0378108174265746,0.541423282599753,1
"MA1546.1","PAX3(var.2)","Astro",0.0514505557472794,0.276593994241053,1
"MA1547.1","PITX2","Astro",0.0513082539587524,0.888358700123406,1
"MA1548.1","PLAGL2","Astro",-0.0244691082795578,0.888358700123406,1
"MA1549.1","POU6F1(var.2)","Astro",-0.0625859555737103,0.605841217605923,1
"MA1550.1","PPARD","Astro",0.0113329345612947,0.605841217605923,1
"MA1552.1","RARB(var.3)","Astro",-0.00937955782210442,0.742986425339367,1
"MA1553.1","RARG(var.3)","Astro",0.0223432761994335,0.742986425339367,1
"MA1554.1","RFX7","Astro",0.128702387812062,0.276593994241053,1
"MA1555.1","RXRB(var.2)","Astro",0.0589594213191892,0.672974084738791,1
"MA1556.1","RXRG(var.2)","Astro",0.0189470183466012,0.742986425339367,1
"MA1557.1","SMAD5","Astro",-0.0319546243975076,0.4234471410942,1
"MA1558.1","SNAI1","Astro",-0.074969684286789,0.888358700123406,1
"MA1559.1","SNAI3","Astro",-0.0695354635109825,0.888358700123406,1
"MA1560.1","SOHLH2","Astro",-0.046754742613004,0.742986425339367,1
"MA1561.1","SOX12","Astro",0.0550625553402877,0.742986425339367,1
"MA1562.1","SOX14","Astro",-0.0449370654467889,0.480707527766351,1
"MA1563.1","SOX18","Astro",-0.016235865657624,0.480707527766351,1
"MA1564.1","SP9","Astro",0.0151884792473649,0.962566844919786,1
"MA1565.1","TBX18","Astro",-0.059058749203301,0.672974084738791,1
"MA1566.1","TBX3","Astro",-0.00408240314185374,0.672974084738791,1
"MA1567.1","TBX6","Astro",-0.0244973361953717,0.814808720691074,1
"MA1568.1","TCF21(var.2)","Astro",-0.1768310220378,0.16717400246812,1
"MA1569.1","TFAP2E","Astro",0.0968349126838932,1,1
"MA1570.1","TFAP4(var.2)","Astro",-0.0450023864609991,0.605841217605923,1
"MA1571.1","TGIF2LX","Astro",-0.0477184094445434,0.480707527766351,1
"MA1572.1","TGIF2LY","Astro",-0.0222711840430429,0.605841217605923,1
"MA1573.1","THAP11","Astro",-0.118468918427617,0.4234471410942,1
"MA1574.1","THRB","Astro",-0.0344747703465239,0.742986425339367,1
"MA1575.1","THRB(var.2)","Astro",-0.0158813457112408,0.962566844919786,1
"MA1576.1","THRB(var.3)","Astro",-0.0808189572974518,0.605841217605923,1
"MA1577.1","TLX2","Astro",-0.158737554905701,0.814808720691074,1
"MA1578.1","VEZF1","Astro",-0.00349445413287786,0.814808720691074,1
"MA1579.1","ZBTB26","Astro",-0.0172134193401884,0.672974084738791,1
"MA1580.1","ZBTB32","Astro",-0.201537837759524,0.0592348827642945,1
"MA1581.1","ZBTB6","Astro",-0.0133123730031942,0.888358700123406,1
"MA1583.1","ZFP57","Astro",-0.0324263025883238,0.370382558617853,1
"MA1584.1","ZIC5","Astro",0.0299801194462913,0.962566844919786,1
"MA1585.1","ZKSCAN1","Astro",-0.0418134266652911,0.742986425339367,1
"MA1587.1","ZNF135","Astro",0.0869709910414886,0.962566844919786,1
"MA1588.1","ZNF136","Astro",0.0954804949450068,0.541423282599753,1
"MA1589.1","ZNF140","Astro",-0.0750386573798055,0.480707527766351,1
"MA1592.1","ZNF274","Astro",-0.000646140611457291,0.814808720691074,1
"MA1593.1","ZNF317","Astro",-0.0563466750568125,0.814808720691074,1
"MA1594.1","ZNF382","Astro",0.000559152540130003,0.888358700123406,1
"MA1596.1","ZNF460","Astro",0.0674375866169745,0.4234471410942,1
"MA1597.1","ZNF528","Astro",0.0169178784310401,0.888358700123406,1
"MA1599.1","ZNF682","Astro",-0.00736740765505561,0.605841217605923,1
"MA1600.1","ZNF684","Astro",-0.0885382601553771,0.742986425339367,1
"MA1601.1","ZNF75D","Astro",-0.133801214760061,0.370382558617853,1
"MA1602.1","ZSCAN29","Astro",-0.0676988545765696,0.605841217605923,1
"MA1100.2","ASCL1","Astro",-0.0443052583560347,0.672974084738791,1
"MA0605.2","ATF3","Astro",0.157702030727398,0.480707527766351,1
"MA0877.2","BARHL1","Astro",-0.0401858911652176,0.4234471410942,1
"MA0462.2","BATF::JUN","Astro",0.689443256258104,0.605841217605923,1
"MA0463.2","BCL6","Astro",-0.016426575563641,1,1
"MA0878.2","CDX1","Astro",0.0291983616393783,0.962566844919786,1
"MA0864.2","E2F2","Astro",0.0869611008535439,0.276593994241053,1
"MA0469.3","E2F3","Astro",0.0623129652651415,0.046400658165364,1
"MA0470.2","E2F4","Astro",0.0319069104339756,0.814808720691074,1
"MA0612.2","EMX1","Astro",-0.0474221067791205,0.962566844919786,1
"MA0847.2","FOXD2","Astro",0.0889200383927831,0.962566844919786,1
"MA0766.2","GATA5","Astro",-0.16398132410817,0.235870012340601,1
"MA0038.2","GFI1","Astro",-0.0399057117404792,0.605841217605923,1
"MA0734.2","GLI2","Astro",-0.0114923100579628,0.962566844919786,1
"MA0893.2","GSX2","Astro",-0.0474221067791205,0.962566844919786,1
"MA1099.2","HES1","Astro",0.141206096919191,0.321266968325792,1
"MA0616.2","HES2","Astro",0.0293423924897667,0.814808720691074,1
"MA0650.2","HOXA13","Astro",-0.00220998479351175,0.962566844919786,1
"MA0900.2","HOXA2","Astro",-0.0486588744835346,0.962566844919786,1
"MA0158.2","HOXA5","Astro",-0.012423366540348,0.962566844919786,1
"MA0594.2","HOXA9","Astro",7.60124148687091e-05,0.814808720691074,1
"MA0902.2","HOXB2","Astro",-0.0474221067791205,0.962566844919786,1
"MA0904.2","HOXB5","Astro",-0.012423366540348,0.962566844919786,1
"MA0485.2","HOXC9","Astro",-0.0347914149690422,0.480707527766351,1
"MA0909.2","HOXD13","Astro",-0.0328050691750562,0.480707527766351,1
"MA0912.2","HOXD3","Astro",-0.0474221067791205,0.962566844919786,1
"MA0910.2","HOXD8","Astro",-0.0118875343141704,0.672974084738791,1
"MA0913.2","HOXD9","Astro",0.0416183676550536,0.888358700123406,1
"MA1140.2","JUNB(var.2)","Astro",0.1560757514739,0.541423282599753,1
"MA0701.2","LHX9","Astro",-0.158737554905701,0.814808720691074,1
"MA0702.2","LMX1A","Astro",-0.0685344024346368,0.742986425339367,1
"MA0703.2","LMX1B","Astro",-0.0447350833041753,0.814808720691074,1
"MA0623.2","NEUROG1","Astro",-0.199343166125583,0.113944878650761,1
"MA0842.2","NRL","Astro",0.0634432646780467,0.672974084738791,1
"MA0682.2","PITX1","Astro",0.00797487965545596,0.814808720691074,1
"MA0075.3","PRRX2","Astro",-0.158737554905701,0.814808720691074,1
"MA0867.2","SOX4","Astro",0.0207835595406457,0.962566844919786,1
"MA0868.2","SOX8","Astro",-0.0116341049185704,0.541423282599753,1
"MA0079.4","SP1","Astro",0.0570710104964125,1,1
"MA0516.2","SP2","Astro",-0.0702316358804977,0.480707527766351,1
"MA0746.2","SP3","Astro",0.0311033315720738,0.962566844919786,1
"MA0632.2","TCFL5","Astro",0.106427196382516,0.480707527766351,1
"MA0871.2","TFEC","Astro",0.102359405249341,0.480707527766351,1
"MA0753.2","ZNF740","Astro",-0.065176885314769,0.4234471410942,1
"MA1631.1","ASCL1(var.2)","Astro",-0.0263153589000046,0.962566844919786,1
"MA1632.1","ATF2","Astro",0.122964259690025,0.480707527766351,1
"MA1633.1","BACH1","Astro",0.535956822421506,0.541423282599753,1
"MA1634.1","BATF","Astro",0.685002997551451,0.605841217605923,1
"MA1635.1","BHLHE22(var.2)","Astro",-0.0830116588212756,0.605841217605923,1
"MA1636.1","CEBPG(var.2)","Astro",0.0695403831289995,0.888358700123406,1
"MA1637.1","EBF3","Astro",-0.0301159368389792,0.480707527766351,1
"MA1638.1","HAND2","Astro",-0.232945967401768,0.16717400246812,1
"MA1639.1","MEIS1(var.2)","Astro",-0.0111191634567147,0.814808720691074,1
"MA1640.1","MEIS2(var.2)","Astro",-0.000787479084434772,0.962566844919786,1
"MA1641.1","MYF5","Astro",-0.116998067405653,0.480707527766351,1
"MA1642.1","NEUROG2(var.2)","Astro",-0.281416578807642,0.235870012340601,1
"MA1643.1","NFIB","Astro",0.188318055471759,0.4234471410942,1
"MA1644.1","NFYC","Astro",-0.151745519269339,0.276593994241053,1
"MA1645.1","NKX2-2","Astro",-0.10325179933649,0.605841217605923,1
"MA1646.1","OSR2","Astro",-0.0735498225547214,0.370382558617853,1
"MA1647.1","PRDM4","Astro",-0.0724691825121835,0.276593994241053,1
"MA1648.1","TCF12(var.2)","Astro",-0.0443908991130338,0.888358700123406,1
"MA1649.1","ZBTB12","Astro",-0.0381893111229054,0.480707527766351,1
"MA1650.1","ZBTB14","Astro",0.0671440462202164,0.742986425339367,1
"MA1651.1","ZFP42","Astro",-0.0399757494425216,0.742986425339367,1
"MA1652.1","ZKSCAN5","Astro",-0.133432544641072,0.480707527766351,1
"MA1653.1","ZNF148","Astro",-0.0484389466282695,0.480707527766351,1
"MA1654.1","ZNF16","Astro",-0.0823558885500496,0.321266968325792,1
"MA1655.1","ZNF341","Astro",-0.0928848652627596,0.276593994241053,1
"MA1656.1","ZNF449","Astro",-0.0215828954685533,0.742986425339367,1
"MA1657.1","ZNF652","Astro",-0.010249469179674,0.962566844919786,1
"MA1683.1","FOXA3","Astro",0.0272792126562214,0.888358700123406,1
"MA0833.2","ATF4","Astro",0.111465311498069,0.370382558617853,1
"MA0835.2","BATF3","Astro",0.614242946222016,0.541423282599753,1
"MA0465.2","CDX2","Astro",0.0586606686843366,0.814808720691074,1
"MA0102.4","CEBPA","Astro",0.153326701114209,0.276593994241053,1
"MA0836.2","CEBPD","Astro",0.155911653879716,0.370382558617853,1
"MA0018.4","CREB1","Astro",0.120060705088444,0.541423282599753,1
"MA1102.2","CTCFL","Astro",-0.0930086696382842,0.321266968325792,1
"MA0471.2","E2F6","Astro",-0.0378535998833074,0.814808720691074,1
"MA0154.4","EBF1","Astro",-0.0317505937605538,0.605841217605923,1
"MA0162.4","EGR1","Astro",-0.0605172466836876,0.480707527766351,1
"MA0598.3","EHF","Astro",-0.224727347118274,0.0111065405183052,1
"MA0473.3","ELF1","Astro",-0.205733553250498,0.0273961332784862,1
"MA0640.2","ELF3","Astro",-0.185811523470922,0.0078979843685726,1
"MA0592.3","ESRRA","Astro",-0.0871218825000549,0.541423282599753,1
"MA0761.2","ETV1","Astro",-0.222523719285915,0.00156314273961333,1
"MA0764.2","ETV4","Astro",-0.202461483325651,0.0152200740436035,1
"MA0765.2","ETV5","Astro",-0.144099410402712,0.19958864664747,1
"MA0477.2","FOSL1","Astro",0.684687564769101,0.672974084738791,1
"MA0148.4","FOXA1","Astro",0.0392118137437747,1,1
"MA0047.3","FOXA2","Astro",0.0190550110068908,0.888358700123406,1
"MA1103.2","FOXK2","Astro",0.0488885850605787,0.962566844919786,1
"MA0481.3","FOXP1","Astro",0.0551629983838363,0.962566844919786,1
"MA0062.3","GABPA","Astro",-0.228818276173474,0.0078979843685726,1
"MA0035.4","GATA1","Astro",-0.0814729130296372,0.4234471410942,1
"MA0482.2","GATA4","Astro",-0.16800288264852,0.19958864664747,1
"MA1104.2","GATA6","Astro",-0.0870205669407688,0.370382558617853,1
"MA1105.2","GRHL2","Astro",0.0866647550885563,0.541423282599753,1
"MA0043.3","HLF","Astro",0.0163088947992251,0.742986425339367,1
"MA0114.4","HNF4A","Astro",0.0683529838934944,0.888358700123406,1
"MA0484.2","HNF4G","Astro",0.0534712849078139,0.962566844919786,1
"MA0901.2","HOXB13","Astro",0.0681628091607762,0.814808720691074,1
"MA0490.2","JUNB","Astro",0.584221351504153,0.814808720691074,1
"MA0491.2","JUND","Astro",0.628725811929123,0.742986425339367,1
"MA0039.4","KLF4","Astro",-0.0263859245129547,0.814808720691074,1
"MA1107.2","KLF9","Astro",-0.0299716663127244,0.742986425339367,1
"MA0700.2","LHX2","Astro",-0.0131899952391381,1,1
"MA0495.3","MAFF","Astro",0.09139041015003,0.541423282599753,1
"MA0659.2","MAFG","Astro",0.07951769506749,0.541423282599753,1
"MA0496.3","MAFK","Astro",0.341324288731113,0.480707527766351,1
"MA0052.4","MEF2A","Astro",0.118168623312956,0.4234471410942,1
"MA0620.3","MITF","Astro",0.17092279980852,0.16717400246812,1
"MA1108.2","MXI1","Astro",-0.0744193889249008,0.605841217605923,1
"MA0499.2","MYOD1","Astro",-0.145401061841398,0.672974084738791,1
"MA0500.2","MYOG","Astro",-0.10455143269249,0.321266968325792,1
"MA0056.2","MZF1","Astro",-0.048993820802871,0.605841217605923,1
"MA0089.2","NFE2L1","Astro",0.483770212262416,0.370382558617853,1
"MA0025.2","NFIL3","Astro",-0.0236334878348122,0.814808720691074,1
"MA0502.2","NFYB","Astro",-0.114897705696223,0.046400658165364,1
"MA0063.2","NKX2-5","Astro",-0.0598660710606778,0.541423282599753,1
"MA1112.2","NR4A1","Astro",0.0803336605043709,0.480707527766351,1
"MA0679.2","ONECUT1","Astro",0.0488029652891309,1,1
"MA0712.2","OTX2","Astro",0.0235663895397613,0.962566844919786,1
"MA1113.2","PBX2","Astro",-0.00197533698487729,0.888358700123406,1
"MA0681.2","PHOX2B","Astro",0.0399181651883631,0.962566844919786,1
"MA0782.2","PKNOX1","Astro",-0.0355936397060228,0.962566844919786,1
"MA0627.2","POU2F3","Astro",-0.156015396156686,0.276593994241053,1
"MA0508.3","PRDM1","Astro",-0.00307665618558417,1,1
"MA0509.2","RFX1","Astro",0.408466587258996,0.0273961332784862,1
"MA0798.2","RFX3","Astro",0.400907085788132,0.0592348827642945,1
"MA0684.2","RUNX3","Astro",-0.00748471113756655,0.605841217605923,1
"MA0743.2","SCRT1","Astro",-0.00728366940315461,0.672974084738791,1
"MA0744.2","SCRT2","Astro",0.0465740980572404,0.888358700123406,1
"MA0745.2","SNAI2","Astro",-0.0804366756153474,0.672974084738791,1
"MA0143.4","SOX2","Astro",-0.0197965206876975,0.480707527766351,1
"MA0080.5","SPI1","Astro",-0.103463743400128,0.19958864664747,1
"MA0081.2","SPIB","Astro",-0.193606490718145,0.0206499382969971,1
"MA0829.2","SREBF1(var.2)","Astro",0.102643725392558,0.4234471410942,1
"MA0522.3","TCF3","Astro",-0.0469568162416178,0.888358700123406,1
"MA0830.2","TCF4","Astro",-0.012431602541813,1,1
"MA0769.2","TCF7","Astro",-0.00879414469571083,0.605841217605923,1
"MA0090.3","TEAD1","Astro",0.186789088269854,0.0927190456602221,1
"MA0809.2","TEAD4","Astro",0.225142157954191,0.0592348827642945,1
"MA0003.4","TFAP2A","Astro",-0.0580391036495639,0.480707527766351,1
"MA0814.2","TFAP2C(var.2)","Astro",-0.0339199823345853,0.672974084738791,1
"MA1123.2","TWIST1","Astro",-0.131433869681232,0.321266968325792,1
"MA0093.3","USF1","Astro",0.201935344971665,0.16717400246812,1
"MA0526.3","USF2","Astro",0.188478811709828,0.235870012340601,1
"MA0748.2","YY2","Astro",-0.0356974622950279,0.742986425339367,1
"MA0528.2","ZNF263","Astro",-0.0722719990767334,0.4234471410942,1
"MA0609.2","CREM","Astro",0.0896752162335051,0.605841217605923,1
"MA0030.1","FOXF2","Micro",0.0377384300585129,0.480707527766351,1
"MA0031.1","FOXD1","Micro",-0.0374939588958518,0.541423282599753,1
"MA0051.1","IRF2","Micro",0.219869168047423,0.370382558617853,1
"MA0057.1","MZF1(var.2)","Micro",0.150296076405953,0.113944878650761,1
"MA0059.1","MAX::MYC","Micro",0.110374664215149,0.276593994241053,1
"MA0066.1","PPARG","Micro",-0.0237587979127914,0.814808720691074,1
"MA0069.1","PAX6","Micro",0.0806109507593566,0.541423282599753,1
"MA0070.1","PBX1","Micro",0.0300709462660117,0.672974084738791,1
"MA0071.1","RORA","Micro",0.0896956095005742,0.4234471410942,1
"MA0072.1","RORA(var.2)","Micro",0.064049632345354,0.888358700123406,1
"MA0073.1","RREB1","Micro",0.00514310965172315,0.605841217605923,1
"MA0074.1","RXRA::VDR","Micro",-0.0178528505012968,0.888358700123406,1
"MA0077.1","SOX9","Micro",-0.0960541752637403,0.4234471410942,1
"MA0084.1","SRY","Micro",0.102473148330548,0.605841217605923,1
"MA0091.1","TAL1::TCF3","Micro",-0.138012065909774,0.16717400246812,1
"MA0101.1","REL","Micro",0.148922452143021,0.276593994241053,1
"MA0107.1","RELA","Micro",0.161029852907137,0.16717400246812,1
"MA0115.1","NR1H2::RXRA","Micro",0.135744416940202,0.19958864664747,1
"MA0119.1","NFIC::TLX1","Micro",0.0862281325979404,0.541423282599753,1
"MA0130.1","ZNF354C","Micro",-0.0337762444897074,0.541423282599753,1
"MA0139.1","CTCF","Micro",0.0243070460704861,0.605841217605923,1
"MA0149.1","EWSR1-FLI1","Micro",0.186393998601168,0.19958864664747,1
"MA0138.2","REST","Micro",0.00911851438554473,1,1
"MA0152.1","NFATC2","Micro",0.136310299482084,0.541423282599753,1
"MA0155.1","INSM1","Micro",-0.0207762949711142,0.962566844919786,1
"MA0159.1","RARA::RXRA","Micro",0.0829666941378712,0.4234471410942,1
"MA0160.1","NR4A2","Micro",0.0401360578769171,0.672974084738791,1
"MA0163.1","PLAG1","Micro",0.0470349025833828,0.276593994241053,1
"MA0259.1","ARNT::HIF1A","Micro",0.0412359756257807,0.480707527766351,1
"MA0468.1","DUX4","Micro",0.119005062673558,0.19958864664747,1
"MA0476.1","FOS","Micro",0.0920337452692993,0.541423282599753,1
"MA0478.1","FOSL2","Micro",0.0933506856628786,0.541423282599753,1
"MA0479.1","FOXH1","Micro",-0.016779405112917,0.742986425339367,1
"MA0488.1","JUN","Micro",-0.122232257258766,0.888358700123406,1
"MA0489.1","JUN(var.2)","Micro",0.1470520797589,0.321266968325792,1
"MA0492.1","JUND(var.2)","Micro",-0.113252513791209,0.4234471410942,1
"MA0497.1","MEF2C","Micro",0.160238014690579,0.276593994241053,1
"MA0501.1","MAF::NFE2","Micro",0.0284136536837238,0.672974084738791,1
"MA0504.1","NR2C2","Micro",0.0966303763007057,0.541423282599753,1
"MA0506.1","NRF1","Micro",0.127477762019509,0.370382558617853,1
"MA0507.1","POU2F2","Micro",0.0594754446168163,0.888358700123406,1
"MA0513.1","SMAD2::SMAD3::SMAD4","Micro",-0.0396541072802392,0.541423282599753,1
"MA0517.1","STAT1::STAT2","Micro",0.356856610151504,0.605841217605923,1
"MA0523.1","TCF7L2","Micro",-0.0228008607821355,0.672974084738791,1
"MA0527.1","ZBTB33","Micro",0.0624012689558756,0.605841217605923,1
"MA0076.2","ELK4","Micro",0.14072141764973,0.672974084738791,1
"MA0258.2","ESR2","Micro",-0.042347656553332,0.888358700123406,1
"MA0050.2","IRF1","Micro",0.407580775938349,0.541423282599753,1
