baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
1872.346403558301,0.0056449589768334104,0.00864826003305962,0.6527277111528192,0.5139318342360093,0.8215313777412374,AC026470.1,Oligo,GSE186538,6
1872.2953447581747,-0.0019291832751024566,0.010190569504588127,-0.1893106439472176,0.8498493535009204,0.958365342728821,NECTIN1,Oligo,GSE186538,6
1871.6018527430585,-0.010774255629989985,0.007702245062127887,-1.3988461212390195,0.1618591323197781,0.5384321628344907,DCAF6,Oligo,GSE186538,6
1871.2509416301052,-0.014869095798183702,0.013023304220827992,-1.1417298978859576,0.25356630924903956,0.7301926057734484,RDX,Astro,GSE186538,6
1871.1394189825503,-0.01289305771518449,0.009395224128083694,-1.3722991106348663,0.16997034239479047,0.8823829892976683,UBE3A,OPC,GSE186538,6
1871.1212412236607,-0.012960657843482935,0.012413449341182372,-1.0440819056219262,0.29644749666504633,0.9288895004719331,GFRA1,OPC,GSE186538,6
1870.6184664513903,-0.054409126435310554,0.019807684759805738,-2.7468695657818096,0.006016705741663068,0.11935980075942738,AVEN,Oligo,GSE186538,6
1869.620161329967,0.013176790504915804,0.011356368966436065,1.1602996119499134,0.2459268424587785,0.6367871924413603,FBXL3,Oligo,GSE186538,6
1869.0732889962412,0.0006354412440475485,0.012969625871767454,0.04899457010790033,0.9609236231708436,0.9900488818055341,SFXN1,Oligo,GSE186538,6
1868.865646654087,0.023483900727246824,0.052698129902016604,0.44563062808701615,0.6558640826704147,0.9214408964821239,BAG3,Astro,GSE186538,6
1868.5722787493771,-0.003937525478095429,0.013721332453064028,-0.2869637836969808,0.7741400508956584,0.9540215925643282,EGLN3,Astro,GSE186538,6
1868.4616709490565,0.008891156342419737,0.01263064832401834,0.7039350723994418,0.48147320863177956,0.999842309794823,TAB2,Micro,GSE186538,6
1868.016662859942,-0.0323457594811715,0.01617140575031968,-2.0001822958732007,0.04548058282369279,0.3160357853970296,AL160254.1,Oligo,GSE186538,6
1867.9981914896773,-0.016608578150536894,0.02045802299896227,-0.8118369087462343,0.41688522048265875,0.9557142342004651,SYT1,OPC,GSE186538,6
1867.6925228512353,0.003936654319617259,0.010401904133340217,0.3784551625504297,0.7050924961775276,0.983537539875089,SYT17,OPC,GSE186538,6
1867.166729477396,-0.02452552965975322,0.018464768747915555,-1.3282337837305354,0.18410088696275084,0.6655693497724946,LIMS1,Astro,GSE186538,6
1866.9351021384628,0.01783888773755453,0.013036461595369751,1.3683841744212621,0.1711918552500491,0.8823829892976683,HP1BP3,OPC,GSE186538,6
1866.3187689973738,-0.010592542433410722,0.013024367442341894,-0.8132865170076997,0.4160538055534242,0.8358327373955446,BTRC,Astro,GSE186538,6
1866.0258596434185,-0.009576489150802302,0.008880334100493848,-1.078392889550151,0.2808584588336086,0.6687713851261972,PIGK,Oligo,GSE186538,6
1865.929157323446,0.00832639441602832,0.011528297661359687,0.7222570634983306,0.47013644561402257,0.7997109532913308,IPO13,Oligo,GSE186538,6
1865.2631297181676,-0.007269632919325797,0.01065998196168812,-0.6819554615995403,0.4952671139895465,0.9670940657271916,ADAM23,OPC,GSE186538,6
1865.1190000032211,0.027634679406610404,0.01729728506556799,1.597631032954417,0.1101251157510006,0.4618388493685829,ST13,Oligo,GSE186538,6
1864.4351184182196,-0.011612720850575799,0.011296156407210965,-1.0280240846490718,0.3039384985417529,0.7674345301103903,RNF115,Astro,GSE186538,6
1864.173728906004,-0.007336329288734551,0.010423373196409548,-0.7038344641887747,0.4815358681523949,0.9662191724034793,GIGYF2,OPC,GSE186538,6
1864.1468980420952,-0.02234102891351874,0.012741279810206148,-1.7534368011934642,0.07952705871368916,0.5253064078249241,WDR17,Astro,GSE186538,6
1863.9218914105652,-0.002070599433583615,0.01091948564584665,-0.18962426443329694,0.849603571910645,0.9917329906382464,UBR1,OPC,GSE186538,6
1863.797115892854,-0.03833902377488144,0.013728637095616288,-2.792631454081012,0.005228122009323319,0.11304537301971448,AP000282.1,Oligo,GSE186538,6
1863.673698167366,0.007990494210724878,0.012381438524991167,0.6453607304673492,0.5186934453688903,0.8241952783904223,AHCYL1,Oligo,GSE186538,6
1863.4122497078806,-0.0067490806990191604,0.010525673510523977,-0.6412017902960003,0.5213915866194612,0.999842309794823,FER,Micro,GSE186538,6
1863.1446600351294,0.0023610986690523403,0.015165398920607712,0.15568984907109357,0.8762774988654053,0.993362789793552,BCKDHB,OPC,GSE186538,6
1862.8472605094812,-0.01934378093771605,0.012795652508705518,-1.5117463470155597,0.13059840320870908,0.6029600632755937,XPR1,Astro,GSE186538,6
1862.7179988625774,-0.022298313649711184,0.009663206731292241,-2.3075480293206225,0.02102428794027765,0.5756803117692819,FAT3,OPC,GSE186538,6
1862.7153954126213,0.004166852160448482,0.010061015915230377,0.41415819193176073,0.6787582579104394,0.896437171238391,PPM1L,Oligo,GSE186538,6
1862.4474440945298,13.564897640992749,,,,,XIST,OPC,GSE186538,6
1861.9124912237328,-0.013097807147027718,0.015274208629001057,-0.8575113424965914,0.39116234900678803,0.8204584186713083,EFR3A,Astro,GSE186538,6
1861.8389368788673,-0.006134190591542173,0.010641962271910955,-0.5764153672798794,0.5643344597952051,0.8480074805652202,BAZ1B,Oligo,GSE186538,6
1861.7615249434145,-0.011142030639027795,0.00786990165429505,-1.4157776206703878,0.1568406238751086,0.5335170459602588,SUCO,Oligo,GSE186538,6
1861.710449851568,0.0035051750459587656,0.011032120812213815,0.3177244979114203,0.7506939267516546,0.9239052905521747,SLC25A29,Oligo,GSE186538,6
1861.521850717174,-0.016580882284355877,0.010389860977069518,-1.5958714289777292,0.11051750159434648,0.8149784610459818,SCFD1,OPC,GSE186538,6
1861.0133193334386,-0.011476120242030388,0.013848650874695615,-0.8286814611667092,0.40728467881978536,0.7606671875496288,KDM3B,Oligo,GSE186538,6
1860.7123531898858,-0.010500481940598034,0.011150270543146826,-0.9417244092836683,0.346333754647111,0.719027156282755,DTWD1,Oligo,GSE186538,6
1860.63753816934,-0.009856330686539332,0.01639361804667848,-0.601229738211226,0.5476869799306106,0.999842309794823,PELI1,Micro,GSE186538,6
1859.9367700049027,0.019996924087999628,0.008034066088166536,2.4890166285106017,0.012809697431383216,0.17473411184058638,SRSF10,Oligo,GSE186538,6
1859.8292080781384,0.0063518228244333055,0.01275765231503942,0.49788336188982263,0.6185662550462693,0.9780425780249921,PRKG2,OPC,GSE186538,6
1859.7457006896695,-0.0004670164720099039,0.0276108000073322,-0.016914268035909324,0.9865050101490824,0.999842309794823,ATM,Micro,GSE186538,6
1859.6926949110673,-0.009511055567273798,0.015578659430109741,-0.6105182291161235,0.5415185716541363,0.8850903753703865,RAB31,Astro,GSE186538,6
1859.292765292202,-0.012443287011744747,0.014976335096811176,-0.8308632874002815,0.40605086537234236,0.9533415704400379,RBMS1,OPC,GSE186538,6
1859.109335141631,-0.0017057612078627674,0.0074491977112402,-0.22898589539232128,0.8188798787453824,0.9473838101680495,GDI2,Oligo,GSE186538,6
1858.5595299680572,-0.002383764980373368,0.018349900040902235,-0.12990615616760395,0.8966406736475259,0.999842309794823,TGFBR1,Micro,GSE186538,6
1858.1534688186032,-0.02588413153432548,0.011014839558593987,-2.3499326882278724,0.01877680630434593,0.2108590641296371,EPHB2,Oligo,GSE186538,6
1857.9128064729582,0.0005025141144427228,0.011638406984835155,0.043177224778055856,0.9655602601482939,0.9967419436501924,ANKH,OPC,GSE186538,6
1857.9057967436063,-0.007818436063221584,0.014632359693726737,-0.5343250321117752,0.5931166763524998,0.999842309794823,CAMK1D,Micro,GSE186538,6
1857.6123233440087,-0.011739947039194114,0.011171748908930862,-1.0508602668118532,0.2933227714268952,0.9285042609583066,ILDR2,OPC,GSE186538,6
1857.126786625846,-0.0021864284379669177,0.012362994254067687,-0.1768526615020901,0.8596241230429504,0.9610470343898254,CCDC138,Oligo,GSE186538,6
1857.074211155916,-0.01942844305531785,0.016776279247243793,-1.158090108598412,0.24682726612847006,0.6381585861010985,ADAMTS14,Oligo,GSE186538,6
1856.3965718148338,-0.008092104934268055,0.007529965059871789,-1.0746537161761858,0.2825297928054693,0.6702133875352677,ST7L,Oligo,GSE186538,6
1855.9736129313958,-0.013638068201483743,0.012621548107897004,-1.080538463657301,0.2799024682625052,0.6680784881504993,KLHL28,Oligo,GSE186538,6
1854.8893222320185,0.012948331789526278,0.021836448255657753,0.5929687666203413,0.5532020550065888,0.8882883848470635,ITGB4,Astro,GSE186538,6
1854.4974619432815,-0.019129752881788385,0.01956183209614558,-0.977912129485953,0.32811778551572235,0.787060345458645,ATP9A,Astro,GSE186538,6
1854.4566629120661,-0.0023299220415912924,0.009557561969087492,-0.24377786397065251,0.8074028651949178,0.9440633687491367,UBR4,Oligo,GSE186538,6
1854.3660267911944,-0.00544979992871887,0.011299498832091323,-0.48230457029130164,0.629589601101604,0.9780425780249921,NSG2,OPC,GSE186538,6
1854.35962131239,-0.008481434336292245,0.011307971047925346,-0.750040329989023,0.4532304153824246,0.9616267130169399,INVS,OPC,GSE186538,6
1854.2875996809241,-0.00523777243585058,0.012641988412258456,-0.414315554250288,0.6786430240697783,0.9269241688149646,CHCHD3,Astro,GSE186538,6
1853.817521426912,-0.05677193578562255,0.016778338211359625,-3.3836447370685145,0.0007153049405510488,0.08453925025179523,CALN1,Astro,GSE186538,6
1853.7885523990426,-0.039821269557158534,0.0108042697671456,-3.6856974525247335,0.0002280771718557137,0.10139856747493302,GRIP1,OPC,GSE186538,6
1853.3578669671058,0.02137874396155231,0.013215882126552227,1.61765546611527,0.10573686846104084,0.8046786627453528,SLC22A17,OPC,GSE186538,6
1853.3254327890697,-0.042947906499895085,0.016780372138402177,-2.5594132326545993,0.010484902588444213,0.4723001492186619,CLSTN2,OPC,GSE186538,6
1853.3030343080136,0.008534349545321531,0.020470982236386465,0.41689985594106077,0.676751658924593,0.926339307768075,DAB1,Astro,GSE186538,6
1853.1006685175096,0.017332533489177262,0.015072438043405809,1.14994889607526,0.2501649201959585,0.7276304650598079,MLC1,Astro,GSE186538,6
1852.6565702168684,-0.00970447603959779,0.011583629425223377,-0.8377750775129489,0.4021570384499942,0.7581242973467563,CCNL1,Oligo,GSE186538,6
1852.4558976242724,3.940745495788394e-05,0.012591141811915396,0.0031297761193183776,0.9975028040325069,0.99935759313476,ZNF518A,OPC,GSE186538,6
1851.7653773806842,-0.01662146472486069,0.011509861760437733,-1.444106373370427,0.14870905558109054,0.8612660293472276,LAMA4,OPC,GSE186538,6
1851.2332936140094,0.0019682022842527386,0.010459815924551169,0.18816796571276123,0.8507449835596163,0.991892364465592,NCOR2,OPC,GSE186538,6
1850.9348489488236,-0.0006415102436185198,0.015658710270647015,-0.04096826830119341,0.9673211928415004,0.9945946715314001,GALNT2,Astro,GSE186538,6
1850.7319856063548,-0.019756496307998677,0.01056284891595574,-1.8703757352957542,0.06143165909463505,0.3629800794865512,TPM4,Oligo,GSE186538,6
1850.2771604738402,-0.012445242017640258,0.011215589959857233,-1.1096377508614514,0.267155156936723,0.919151774347648,OLFM2,OPC,GSE186538,6
1849.9264789473245,-0.03094065935035078,0.022060206121378365,-1.4025553152183126,0.16074948465641536,0.5374268611603636,SAMMSON,Oligo,GSE186538,6
1849.7904466711589,-0.012347335857096834,0.012881044479150849,-0.9585663551649192,0.3377772486593982,0.9385485199566403,NOS1AP,OPC,GSE186538,6
1849.4628313070982,-0.04343957993937477,0.018381840585841264,-2.3631790155352776,0.01811891494932474,0.20810589074939206,DPYD-AS1,Oligo,GSE186538,6
1849.3769806188054,0.0006329557020919337,0.011158656310717389,0.05672329037359168,0.95476562084727,0.9967419436501924,CASC4,OPC,GSE186538,6
1849.21350488403,0.0012318423212912236,0.01925396061773721,0.06397864552379011,0.9489872303689306,0.9897858299587516,OSBPL11,Astro,GSE186538,6
1848.7948018137643,-0.007875362953070548,0.009882978138922319,-0.7968613147139177,0.4255315803970172,0.9582516845317237,ITGA9,OPC,GSE186538,6
1848.18190860085,-0.0002264164837887832,0.013227768384185984,-0.0171167559948712,0.9863434715197966,0.9984649883657891,ZMIZ1,Astro,GSE186538,6
1847.5988058073226,-0.0059351626809509995,0.016843534005589345,-0.3523703920437053,0.7245605035786784,0.9404087656927811,NR6A1,Astro,GSE186538,6
1846.9862567409725,-0.028743023261577325,0.012892184059516832,-2.229492158107968,0.025781176500520434,0.38656947982676904,UNC5D,Astro,GSE186538,6
1846.4321046386933,-0.0011150406473462232,0.010531511026457697,-0.10587660636208536,0.9156802551427138,0.9960896111292211,MICU1,OPC,GSE186538,6
